timestamp,dataset_label,db,query_index,filter,latency_ms
2025-12-08T11:19:54.195625,SMALL,pgvector,44,category=A,0.0000
2025-12-08T11:19:54.195625,SMALL,pgvector,45,category=A,0.0000
2025-12-08T11:19:54.212328,SMALL,pgvector,46,category=A,16.7031
2025-12-08T11:19:54.215616,SMALL,pgvector,47,category=A,3.2880
2025-12-08T11:19:54.215616,SMALL,pgvector,48,category=A,0.0000
2025-12-08T11:19:54.215616,SMALL,pgvector,49,category=A,0.0000
2025-12-08T11:19:54.228071,SMALL,pgvector,50,category=A,12.4555
2025-12-08T11:19:54.228071,SMALL,pgvector,51,category=A,0.0000
2025-12-08T11:19:54.235060,SMALL,pgvector,52,category=A,6.9890
2025-12-08T11:19:54.235060,SMALL,pgvector,53,category=A,0.0000
2025-12-08T11:19:54.235060,SMALL,pgvector,54,category=A,0.0000
2025-12-08T11:19:54.243682,SMALL,pgvector,55,category=A,0.0000
2025-12-08T11:19:54.249236,SMALL,pgvector,56,category=A,5.5535
2025-12-08T11:19:54.249236,SMALL,pgvector,57,category=A,0.0000
2025-12-08T11:19:54.253815,SMALL,pgvector,58,category=A,0.0000
2025-12-08T11:19:54.259883,SMALL,pgvector,59,category=A,6.0689
2025-12-08T11:19:54.259883,SMALL,pgvector,60,category=A,0.0000
2025-12-08T11:19:54.259883,SMALL,pgvector,61,category=A,0.0000
2025-12-08T11:19:54.268087,SMALL,pgvector,62,category=A,8.2033
2025-12-08T11:19:54.268087,SMALL,pgvector,63,category=A,0.0000
2025-12-08T11:19:54.275713,SMALL,pgvector,64,category=A,7.6258
2025-12-08T11:19:54.275713,SMALL,pgvector,65,category=A,0.0000
2025-12-08T11:19:54.275713,SMALL,pgvector,66,category=A,0.0000
2025-12-08T11:19:54.275713,SMALL,pgvector,67,category=A,0.0000
2025-12-08T11:19:54.275713,SMALL,pgvector,68,category=A,0.0000
2025-12-08T11:19:54.292358,SMALL,pgvector,69,category=A,16.6457
2025-12-08T11:19:54.292358,SMALL,pgvector,70,category=A,0.0000
2025-12-08T11:19:54.292358,SMALL,pgvector,71,category=A,0.0000
2025-12-08T11:19:54.292358,SMALL,pgvector,72,category=A,0.0000
2025-12-08T11:19:54.292358,SMALL,pgvector,73,category=A,0.0000
2025-12-08T11:19:54.308116,SMALL,pgvector,74,category=A,15.7578
2025-12-08T11:19:54.310218,SMALL,pgvector,75,category=A,0.0000
2025-12-08T11:19:54.310218,SMALL,pgvector,76,category=A,0.0000
2025-12-08T11:19:54.310218,SMALL,pgvector,77,category=A,0.0000
2025-12-08T11:19:54.310218,SMALL,pgvector,78,category=A,0.0000
2025-12-08T11:19:54.324181,SMALL,pgvector,79,category=A,13.9635
2025-12-08T11:19:54.324181,SMALL,pgvector,80,category=A,0.0000
2025-12-08T11:19:54.329933,SMALL,pgvector,81,category=A,5.7516
2025-12-08T11:19:54.329933,SMALL,pgvector,82,category=A,0.0000
2025-12-08T11:19:54.337755,SMALL,pgvector,83,category=A,7.8218
2025-12-08T11:19:54.340368,SMALL,pgvector,84,category=A,2.6131
